Code,District,Votescount_200606,LB_200606,S.O.S._200606,Misia.21_200606,SDL_200606,ZRS_200606,KDH_200606,SLNKO_200606,ANO_200606,HZD_200606,SMK.MKP_200606,SF_200606,OKS_200606,PS_200606,LS.HZDS_200606,ASV_200606,KSS_200606,SLS_200606,SDKU.DS_200606,Smer_200606,SNS_200606,Votescount_201006,EDS_201006,Unia_201006,SRK_201006,PalihoKapurkova_201006,SaS_201006,SDL_201006,SMK.MKP_201006,LS.HZDS_201006,KSS_201006,SNS_201006,ND_201006,ZRS_201006,KDH_201006,LSNS_201006,SDKU.DS_201006,AZEN_201006,Smer_201006,Most_201006,Votescount_201203,Zeleni_201203,KDH_201203,SDL_201203,SNS_201203,OLaNO_201203,SaS_201203,PaS_201203,NAS.KRAJ_201203,SZ_201203,LSNS_201203,Smer_201203,ZZ_201203,NaS...ns_201203,KSS_201203,SPRUS_201203,Most_201203,X99._201203,LS.HZDS_201203,X.1.HLAS_201203,SF_201203,OLaNO_201203.1,SDKU.DS_201203,SOSKA_201203,SMK.MKP_201203,ANO_201203,SZS_201203,Votescount_201603,TIP_201603,SMS_201603,OLaNO_201603,DS...Ludo.Kanik_201603,SANCA_201603,Rodina_201603,SZS_201603,KOALICIA.ZA.SPOLOCNE.SLOVENSKO_201603,MKDA.MKDSZ_201603,VZDOR_201603,Most_201603,SNS_201603,Odvaha...Velka.narodna.a.proruska.koalicia_201603,KSS_201603,SDKU.DS_201603,Smer_201603,KDH_201603,SKOK_201603,LSNS_201603,Siet_201603,SMK.MKP_201603,PD_201603,SaS_201603,center_200606,right_reg_200606,left_reg_200606,left_200606,right_200606,left_ex_200606,right_ex_200606,ex_200606,reg_200606,center_201006,right_reg_201006,left_reg_201006,left_201006,right_201006,right_ex_201006,ex_201006,reg_201006,center_201203,right_reg_201203,left_reg_201203,left_201203,right_201203,left_ex_201203,right_ex_201203,ex_201203,reg_201203,right_reg_201603,left_reg_201603,left_201603,right_201603,right_ex_201603,ex_201603,reg_201603,cosmopolitan_200606,parochial_200606,cosmopolitan_201006,parochial_201006,cosmopolitan_201203,parochial_201203,cosmopolitan_201603,parochial_201603,U201203,U201603,U200606,U201006
SK0312,Cadca,38021,0.147287026,0.418189948,0.097314642,0.084164015,0.31824518,7.893006496,0.110465269,0.4339707,1.038899556,0.11572552,1.922621709,0.089424266,0.044712133,14.46042976,0.068383262,3.048315405,0.120985771,7.651034954,42.02414455,19.24199784,40867,0.212885702,0.411089632,0.031810507,0.325445959,6.54807057,2.065236009,0.009787848,7.428976925,0.849095848,9.846575477,0.110113294,0.225120513,7.074167421,1.037511929,6.946925392,0.041598356,55.90574302,0.929845597,43930,0.152515365,6.904165718,0.043250626,7.466423856,4.971545641,2.731618484,0.227634874,0.011381744,0.241292966,0.885499659,67.90575916,0.439335306,1.288413385,0.555429092,0.006829046,0.503073071,1.486455725,1.078989301,0.038697929,0.16162076,0.102435693,2.028226724,0.081948555,0.01821079,0.530389256,0.138857273,42575,0.495596007,0.117439812,6.661186142,0.03758074,0.185554903,4.145625367,0.436876101,0.09395185,0.007046389,0.11274222,0.789195537,12.94421609,0.030534351,0.497944803,0.263065179,45.54315913,4.408690546,0.453317675,10.81620669,5.453904874,0.01879037,0.072812683,6.414562537,1.922621709,15.65976697,42.02414455,45.07245996,49.79616528,3.048315405,34.13639831,37.18471371,59.60653323,8.358822522,20.57895123,57.97097903,57.97097903,32.31213449,11.73318325,11.73318325,86.90875278,0.503073071,11.68222172,67.90575916,69.39221489,25.97541543,1.486455725,14.29319372,15.77964944,80.09105395,16.29594833,46.33235467,46.33235467,50.86318262,34.56723429,34.56723429,62.62830299,24.58378265,72.2074643,71.22127878,25.35542124,77.35943547,17.0248122,56.21374046,40.98179683,12.94,9.29,8.2,10.89
SK0313,Dolny Kubin,16420,0.420219245,0.073081608,0.054811206,0.073081608,0.548112058,19.51278928,0.133982948,1.52862363,0.170523752,0.255785627,3.842874543,0.267965895,0.316686967,9.366626066,0.115712546,3.836784409,0.231425091,16.67478685,29.17174178,13.05115713,18290,0.174958994,0.453799891,0.027337343,0.612356479,15.18862767,2.553307818,0.049207217,3.49917988,0.956806998,5.073810826,0.15308912,0.355385457,20.0874795,0.677966102,14.06232914,0.098414434,34.07873155,1.897211591,19210,0.244664237,17.27745966,0.078084331,4.534096825,14.28943259,5.429463821,0.270692348,0.031233732,0.42686101,0.942217595,42.91514836,0.843310776,0.765226445,0.947423217,0.020822488,1.421134826,1.905257678,0.624674649,0.020822488,0.265486726,0.234252993,5.445080687,0.156168662,0.020822488,0.791254555,0.098906819,20567,0.466767151,0.136140419,12.44226188,0.048621578,0.175037682,4.619049934,0.583458939,0.194486313,0.004862158,0.194486313,1.643409345,9.933388438,0.243107891,0.78280741,0.257694365,25.65274469,10.22511791,0.505664414,12.58812661,6.967472164,0.019448631,0.102105314,12.21374046,3.842874543,36.44336175,29.17174178,33.00852619,60.38976857,3.836784409,23.94640682,27.78319123,69.45797808,5.396391471,49.38764352,36.63203937,36.63203937,56.09622745,6.708583926,6.708583926,91.41607436,1.421134826,28.17282665,42.91514836,44.82040604,49.57313899,1.905257678,21.40031234,23.30557002,72.50910984,29.42577916,27.29615403,27.29615403,69.00860602,39.58282686,39.58282686,56.72193319,31.66869671,65.57247259,53.58665938,41.98469109,67.07964602,26.82977616,44.50819274,51.79656732,14.74,9.73,10.46,13.72
SK0314,Kysucke Nove Mesto,15667,0.217016659,0.095742644,0.038297058,0.057445586,0.19786813,7.538137486,0.095742644,1.091466139,0.510627433,0.095742644,2.719091083,0.185102445,0.082976958,13.7869407,0.063828429,3.912682709,0.114891173,7.774302674,36.44603306,24.67607072,16336,0.214250735,0.324436827,0.024485798,0.440744368,7.866062684,2.050685602,0.00612145,6.396914789,0.936581783,11.8082762,0.146914789,0.146914789,7.174338883,1.279382958,7.309010774,0.048971596,52.8036239,1.022282076,17472,0.16025641,6.318681319,0.051510989,10.39949634,5.242673993,3.102106227,0.206043956,0.01717033,0.16025641,1.327838828,64.75503663,0.475045788,0.772664835,0.486492674,0.005723443,0.686813187,1.116071429,0.910027473,0.011446886,0.234661172,0.16025641,2.59271978,0.108745421,0.01717033,0.612408425,0.068681319,17284,0.433927332,0.214070817,8.076834066,0.05207128,0.127285351,5.513769961,0.595926869,0.144642444,NA,0.121499653,0.862068966,17.50752141,0.057856978,0.497570007,0.115713955,39.27910206,3.68548947,0.445498727,11.18375376,4.055774126,0.011571396,0.063642675,6.954408702,2.719091083,15.4081828,36.44603306,40.35871577,54.96266037,3.912682709,39.55447756,43.46716027,54.57330695,7.419196866,22.35553379,54.8543095,54.8543095,36.37977473,14.02424094,14.02424094,84.62904016,0.686813187,12.03067766,64.75503663,65.87110806,30.08814103,1.116071429,18.05746337,19.1735348,77.47252747,14.70724369,40.14117103,40.14117103,56.98912289,42.28187919,42.28187919,54.84841472,25.46754324,72.57292398,67.53795299,29.06464251,74.37042125,21.1595696,47.89400602,49.2362879,13.7,9,10.22,12.95
SK0315,Liptovsky Mikulas,33571,0.420005362,0.059575229,0.110214173,0.12510798,0.303833666,4.917935123,0.122129219,2.972803908,0.33362128,0.425962885,3.896219952,0.244258437,0.095320366,8.697983379,0.14595931,5.403473236,0.157874356,19.71940067,35.44726103,15.92147985,36314,0.239577023,0.86192653,0.085366525,0.666409649,16.80619045,3.535826403,0.035798865,3.276973068,1.129041141,7.192818197,0.261607094,0.313928512,5.703034642,1.765159443,16.96590847,0.063336454,39.49991739,1.597180151,36669,0.3354332,6.474133464,0.248166026,7.646786114,10.87839865,7.125910169,0.50178625,0.051814885,0.376339687,2.435299572,47.89877008,1.325370204,0.940849219,0.97084731,0.029998091,1.568082031,1.936240421,0.695410292,0.057269083,0.439062969,0.160898852,6.15506286,0.294526712,0.038179389,1.16992555,0.245438927,40480,0.558300395,0.1506917,10.73863636,0.093873518,0.274209486,7.302371542,0.795454545,0.066699605,0.007411067,0.160573123,3.097826087,13.12005929,0.133399209,0.718873518,0.163043478,28.45355731,3.132411067,0.889328063,8.96986166,5.130928854,0.041996047,0.108695652,15.89179842,3.896219952,25.06329868,35.44726103,40.85073426,52.65556582,5.403473236,27.59226714,32.99574037,64.40677966,4.874153219,39.51093242,43.03574379,43.03574379,49.5979512,10.08701878,10.08701878,87.42082943,1.568082031,19.79328588,47.89877008,49.8350105,43.24906597,1.936240421,23.45578009,25.39202051,69.26013799,24.19713439,31.5513834,31.5513834,64.32806324,40.13092885,40.13092885,55.74851779,35.7123708,61.69014924,61.37577794,32.59624387,62.13422782,30.58169026,39.85671937,56.02272727,12.99,8.24,8.15,11.21
SK0316,Martin,44163,0.140389013,0.120009963,0.076987523,0.095102235,0.362294228,6.038991916,0.448339107,2.08772049,0.242284265,0.473246836,5.244208953,0.303421416,0.303421416,7.836877024,0.156239386,5.149106718,0.095102235,20.15488078,35.27387179,14.69103095,47260,0.152348709,0.71942446,0.076174355,0.643250106,17.52433347,3.201438849,0.035971223,3.584426576,1.132035548,6.440964875,0.190435887,0.311045281,6.022005925,0.829454084,16.65044435,0.069826492,40.70038087,1.716038934,48901,0.267888182,6.382282571,0.10020245,7.077564876,11.45170855,6.97327253,0.517371833,0.065438335,0.429439071,1.100182,49.24030183,1.22083393,0.568495532,1.079732521,0.012269688,3.33122022,1.556205395,0.558270792,0.022494428,0.492832457,0.247438703,6.098034805,0.141101409,0.036809063,0.914091736,0.114517086,50019,0.645754613,0.111957456,12.93908315,0.051980248,0.161938463,8.542753754,0.973630021,0.043983286,0.007996961,0.169935425,2.411083788,11.29770687,0.175933145,0.807693077,0.13794758,30.40244707,3.274755593,0.82768548,7.914992303,5.433935105,0.025990124,0.323876927,13.31693956,5.244208953,26.66711953,35.27387179,40.42297851,51.282748,5.149106718,24.61562847,29.76473519,67.18520028,5.30046551,40.23275497,43.90181972,43.90181972,48.63520948,8.402454507,8.402454507,89.4350402,3.33122022,19.49039897,49.24030183,50.79650723,41.25478007,1.556205395,21.7643811,23.32058649,72.06192102,22.05162038,32.81353086,32.81353086,62.74615646,40.69453608,40.69453608,54.86515124,35.79693409,61.15300138,62.68726196,31.94879391,65.08864849,28.73765363,41.54821168,54.01147564,9.56,5.66,7.86,9.37
SK0317,Namestovo,20048,0.204509178,0.064844374,0.07980846,0.344173982,0.304269753,24.38148444,0.189545092,0.563647247,0.583599362,0.104748603,1.491420591,0.139664804,0.084796488,15.18355946,0.059856345,1.661013567,0.099760575,9.567039106,24.40143655,20.11173184,22765,0.241598946,0.289918735,0.026356249,0.298704151,9.747419284,2.231495717,0.017570832,4.603558094,0.307489567,6.404568416,0.386558313,0.386558313,24.99011641,0.535910389,8.464748517,0.052712497,40.15374478,0.860970788,25604,0.257772223,19.98515857,0.078112795,5.518668958,11.3107327,2.605061709,0.226527105,0.046867677,0.15231995,0.890485862,49.72660522,0.425714732,0.589751601,0.382752695,0.019528199,0.578034682,1.691142009,1.2185596,0.007811279,0.206998906,0.230432745,2.546477113,0.472582409,0.019528199,0.718637713,0.093735354,28396,0.697281307,0.218340611,10.71629807,0.084518946,0.193689252,3.958303986,0.271164953,0.066910833,0.007043246,0.144386533,0.665586702,12.29398507,0.073954078,0.362727145,0.186646006,24.26045922,14.87181293,0.327510917,10.46626285,14.88942105,0.007043246,0.049302719,5.187350331,1.491420591,34.05327215,24.40143655,26.06245012,69.91221069,1.661013567,35.85893855,37.51995211,59.94612929,5.464528882,43.21985504,42.3852405,42.3852405,50.46782341,7.247968373,7.247968373,91.06962442,0.578034682,25.15622559,49.72660522,51.41774723,44.02046555,1.691142009,18.86423996,20.55538197,75.46086549,34.95562755,24.92604592,24.92604592,72.39047753,37.43484998,37.43484998,59.88167348,26.910415,70.5556664,54.10059302,41.98550406,72.85580378,21.46930167,54.69432314,42.62220031,15.86,8.64,8.11,11.8
SK0318,Ruzomberok,25739,0.318582696,0.038851548,0.10489918,0.081588251,0.33800847,17.33556082,0.132095264,1.65896111,0.310812386,0.326353005,2.820622402,0.295271767,0.093243716,8.81153114,0.097128871,4.347488247,0.244764754,15.33859124,29.15420179,17.75127239,28476,0.186121646,0.642646439,0.059699396,0.635622981,12.07683663,2.51439809,0.04214075,3.423935946,1.186964461,8.442196938,0.168563,0.34063773,16.20311842,0.856861919,14.04340497,0.193145105,37.50526759,1.478437983,29576,0.280632946,15.87773871,0.209629429,8.60156884,9.639572626,4.49350825,0.432783338,0.037192318,0.334730863,1.487692724,45.344198,1.193535299,1.010954828,0.933189072,0.027048959,1.507979443,1.76156343,0.666080606,0.016905599,0.277251826,0.172437111,4.283878821,0.142007033,0.033811198,1.095482824,0.138625913,30833,0.483248468,0.188110142,13.50176759,0.077838679,0.168650472,5.854117342,0.72649434,0.051892453,0.012973113,0.142704245,1.809749295,11.51363799,0.084325236,0.635682548,0.19135342,27.8662472,9.746051309,0.635682548,10.78065709,5.468167223,0.035676061,0.132974411,9.891998832,2.820622402,33.00050507,29.15420179,33.50169004,61.22226971,4.347488247,28.22176464,32.56925288,64.97532927,4.902373929,42.36550077,40.01966568,40.01966568,52.85152409,10.48602332,10.48602332,87.28754038,1.507979443,24.68893698,45.344198,47.10576143,46.70678929,1.76156343,22.01785231,23.77941574,71.54111442,25.14189343,29.6759965,29.6759965,66.79207343,41.65018,41.65018,54.81788992,28.9560589,68.58852325,56.49318725,38.76597837,67.04760617,26.51136056,44.92589109,51.54217883,12.79,8.97,10.9,11.25
SK0319,Turcianske Teplice,8073,0.470704819,0.074321813,0.148643627,0.11148272,0.297287254,5.388331475,0.507865725,1.721788678,0.235352409,0.408769974,3.654155828,0.185804534,0.173417565,11.61897684,0.148643627,7.878112226,0.260126347,14.22024031,36.0956274,15.90486808,8510,0.364277321,0.763807286,0.035252644,0.787309048,11.78613396,3.619271445,0.047003525,5.229142186,1.844888367,8.225616921,0.223266745,0.505287897,5.969447709,1.010575793,12.06815511,0.117508813,46.23971798,1.16333725,8741,0.480494223,6.543873699,0.08008237,8.660336346,7.207413339,4.255805972,0.263127789,0.045761355,0.343210159,0.926667429,56.13774168,0.869465736,0.766502688,1.704610456,0.011440339,1.681729779,2.448232468,1.441482668,0.045761355,0.5033749,0.194485757,4.450291729,0.274568127,0.068642032,0.469053884,0.125843725,8781,1.3438105,0.227764492,9.178909008,0.068329347,0.148046919,8.427286186,0.865505068,0.045552898,0.045552898,0.12527047,1.822115932,11.69570664,0.12527047,1.002163763,0.660517025,39.25521011,2.676232775,0.728846373,9.110579661,4.020043275,0.056941123,0.204988042,8.165357021,3.654155828,20.01734176,36.0956274,43.97373963,49.26297535,7.878112226,29.24563359,37.12374582,59.76712498,6.392479436,29.87074031,49.85898942,49.85898942,40.95182139,11.08108108,11.08108108,86.12220917,1.681729779,15.31861343,56.13774168,58.58597414,33.45155017,2.448232468,18.13293673,20.5811692,73.13808489,14.91857419,41.07732604,41.07732604,53.33105569,38.41248149,38.41248149,55.99590024,31.62393162,65.26693918,64.74735605,28.83666275,68.88227892,22.38874271,47.83054322,46.57783851,12.67,8.56,10.96,10.21
SK031A,Tvrdosin,15264,0.117924528,0.045859539,0.104821803,0.052410901,0.248951782,23.66352201,0.301362683,0.589622642,0.183438155,0.144129979,3.19706499,0.117924528,0.065513627,11.21593291,0.078616352,2.456761006,0.216194969,8.425052411,29.10115304,19.33307128,16853,0.195810835,0.385688008,0.029668308,0.415356316,12.30048063,2.254791432,0.011867323,5.286892541,0.344152376,10.57971874,0.136474218,0.46282561,23.75244764,0.812911648,8.218121403,0.059336617,33.77440218,0.979054174,18044,0.17734427,18.65994236,0.044336067,6.268011527,15.83351807,3.291953004,0.216138329,0.022168034,0.094214143,1.213699845,42.95056528,0.5264908,1.989581024,0.360230548,0.005542008,0.659499002,1.341166039,2.466193749,0.033252051,0.243848371,0.205054312,2.327643538,0.260474396,0.005542008,0.709377078,0.094214143,19468,0.421204027,0.097596055,14.46989932,0.061639614,0.138689131,4.499691802,0.436613931,0.035956441,0.030819807,0.087322786,0.826998151,14.91678652,0.123279227,0.34415451,0.236285186,24.12677214,12.04027121,0.477707006,11.32627902,6.898500103,0.010273269,0.051366345,8.341894391,3.19706499,32.2327044,29.10115304,31.55791405,63.37133124,2.456761006,31.13862683,33.59538784,64.53092243,6.265946716,44.28291699,36.02919362,36.02919362,56.01969976,11.73678277,11.73678277,86.57805732,0.659499002,24.28508091,42.95056528,44.29173132,48.83617823,1.341166039,24.55109732,25.89226336,67.8951452,27.29093898,24.95377029,24.95377029,72.50359564,45.21265667,45.21265667,52.24470927,23.57180294,74.55450734,48.27033763,47.78971103,64.6031922,27.84305032,43.90281488,53.55455106,13.8,8.1,8.97,13.05
SK031B,Zvolen,30971,0.261534984,0.058118885,0.161441348,0.135610733,0.565044719,5.572955345,0.116237771,1.976042104,0.474637564,0.774918472,4.071550806,0.368086274,0.119466598,8.233508766,0.21310258,5.137063705,0.13883956,22.88915437,33.75738594,14.61689968,33622,0.154660639,0.701921361,0.196300042,0.556183451,17.3874249,2.905835465,0.071381833,4.865861638,1.31461543,4.77068586,0.330140979,0.475878889,6.275652846,1.775623104,19.03218131,0.234965201,36.49098804,2.459699007,33688,0.359178342,7.070767039,0.148420803,4.479339824,12.14379007,7.124198528,0.406672999,0.035620993,0.584777962,1.991807172,46.66646877,1.45155545,0.679767276,1.291260983,0.023747328,2.529090477,1.786986464,1.407029209,0.029684161,0.42151508,0.231536452,7.786155308,0.115768226,0.053431489,0.961766801,0.219662788,34434,0.595341813,0.136493001,11.10239879,0.087123192,0.281698321,7.785909276,1.161642563,0.090027299,0.020328745,0.156821746,3.522681071,10.17018064,0.162629959,1.007724923,0.209095661,29.69739211,3.53139339,0.996108497,7.92821049,6.063774177,0.052273915,0.229424406,15.01132601,4.071550806,29.23702819,33.75738594,38.89444965,54.06347874,5.137063705,24.82645055,29.96351426,67.06596493,7.325560645,42.76664089,39.39682351,39.39682351,50.62756528,7.860924395,7.860924395,89.48902504,2.529090477,22.03455236,46.66646877,48.45345524,43.06281168,1.786986464,21.02825932,22.81524578,71.23011161,24.6587675,33.22007318,33.22007318,61.64546669,36.98669919,36.98669919,57.87884068,37.94517452,59.08430467,62.92011183,31.52400214,64.10591308,28.15245785,42.86751467,51.99802521,10.92,8.87,9.94,9.43
SK0321,Banska Bystrica,51409,0.202299208,0.046684433,0.097259235,0.103094789,0.815032387,6.140948083,0.141998483,2.015211344,0.315119921,0.900620514,5.096383902,0.398762863,0.200354024,7.224415958,0.136162929,4.252173744,0.320955475,27.49324048,29.81384582,13.80108541,56360,0.163236338,0.990063875,0.055003549,0.558907026,18.24520937,2.748403123,0.062100781,3.458126331,0.855216466,4.047196593,0.420511001,0.642299503,6.76543648,2.157558552,23.30198722,0.432931157,32.46451384,2.631298793,55564,0.251961702,7.909797711,0.154776474,3.903606652,11.95018357,8.215751206,0.520120942,0.041393708,0.512922036,2.994744799,43.02785977,1.4361817,0.694694406,0.995248722,0.041393708,3.165718811,1.581959542,0.761284285,0.023396444,0.460729969,0.260960334,9.387373119,0.626304802,0.05579152,0.874667051,0.151177021,58296,1.296829971,0.210992178,12.94771511,0.044599973,0.686153424,6.135926993,0.91086867,0.07204611,0.015438452,0.113215315,3.943666804,9.110402086,0.15438452,0.595238095,0.291615205,26.20934541,3.068821188,0.977768629,9.331686565,6.293742281,0.054892274,0.171538356,17.36311239,5.096383902,34.53480908,29.81384582,34.06601957,57.5755218,4.252173744,23.04071272,27.29288646,69.44503881,6.089425124,48.37473385,35.21291696,35.21291696,55.43470546,7.059971611,7.059971611,89.67707594,3.165718811,25.56871356,43.02785977,44.60981931,46.72809733,1.581959542,21.15938377,22.74134332,71.76229213,26.78056814,30.15301221,30.15301221,64.30629889,37.52573075,37.52573075,56.93358035,42.7298722,54.00805306,61.91802697,32.07061746,63.54654093,29.37513498,39.57046796,54.88884315,9.69,7.95,6.76,8.49
SK0322,Banska Stiavnica,7592,0.421496312,0.039515279,0.184404636,0.144889357,0.671759747,8.917281349,0.184404636,2.186512118,0.408324552,0.935194942,4.715489989,0.329293994,0.184404636,10.44520548,0.158061117,6.335616438,0.355637513,14.56796628,32.31032666,15.76659642,7998,0.23755939,0.787696924,0.275068767,0.612653163,13.30332583,3.52588147,0.08752188,4.763690923,1.400350088,5.626406602,0.262565641,0.437609402,9.027256814,1.875468867,14.11602901,0.212553138,40.86021505,2.588147037,7757,0.451205363,9.874951657,0.167590563,4.873017919,8.25061235,4.486270465,0.348072709,0.025783164,0.373855872,2.384942632,53.01018435,1.211808689,0.64457909,1.044218126,0.051566327,2.29470156,1.804821452,1.070001289,0.051566327,0.348072709,0.116024236,5.788320227,0.270723218,0.025783164,0.747711744,0.2836148,7791,0.718778077,0.32088307,9.78051598,0.064176614,0.231035811,5.814401232,0.757284046,0.064176614,0.012835323,0.166859197,3.606725709,12.11654473,0.166859197,1.001155179,0.32088307,32.03696573,4.684892825,1.822615839,10.93569503,3.914773457,0.08984726,0.192529842,11.17956617,4.715489989,24.42044257,32.31032666,38.6459431,52.81875659,6.335616438,28.39831401,34.73393045,61.44625922,7.351837959,36.53413353,44.38609652,44.38609652,45.43635909,8.902225556,8.902225556,88.27206802,2.29470156,20.17532551,53.01018435,54.8150058,37.64341885,1.804821452,17.46809334,19.27291479,75.48021142,19.86907971,35.64369144,35.64369144,58.51623668,38.64715698,38.64715698,55.51277115,32.85036881,63.32982086,62.4156039,31.2328082,70.99394096,21.9543638,44.33320498,49.82672314,20.07,14.77,16.28,16.18
SK0323,Brezno,26487,0.55498924,0.071733303,0.117038547,0.11326311,0.498357685,5.999169404,0.135915732,1.294974893,0.562540114,0.426624382,3.073205724,0.302034961,0.101936799,8.192698305,0.15101748,7.06384264,0.203873598,14.66379733,36.70857402,18.9451429,28426,0.53823964,0.858369099,0.900583972,0.545275452,14.4339689,3.035953001,0.042214874,3.591782171,1.393090832,6.796594667,0.204038556,0.499542672,6.258355027,3.612889608,13.22029128,0.327165271,42.34151833,1.400126645,28916,0.273205146,6.688338636,0.331996127,5.377645594,8.732189791,4.582238207,0.401161986,0.072624153,0.217872458,5.751141237,53.52054226,1.110112049,0.805782266,1.258818647,0.165998063,1.155069858,2.081892378,0.726241527,0.010374879,0.307788076,0.176372942,4.910776041,0.318162955,0.03458293,0.733158113,0.255913681,29539,0.937743322,0.311452656,8.730830428,0.091404584,0.304681946,5.731405938,0.599207827,0.044009614,0.003385355,0.192965232,2.484850537,10.75865805,0.094789939,0.978367582,0.196350587,33.38975592,3.056975524,0.890348353,14.05599377,6.493110803,0.040624259,0.165882393,10.44720539,3.073205724,21.08959112,36.70857402,43.77241666,49.52240722,7.06384264,28.4328161,35.49665874,60.87137086,4.991908816,33.95483009,45.37747133,45.37747133,45.75740519,11.80257511,11.80257511,84.32421023,1.155069858,16.21593581,53.52054226,55.60243464,37.9201826,2.081892378,21.70424678,23.78613916,70.89154793,20.03791598,35.87460645,35.87460645,59.31480416,39.27688818,39.27688818,55.91252243,27.65130064,68.71672896,60.5959333,32.49489904,66.30930972,26.28648499,45.46531704,49.72409357,18.42,11.77,14.14,17.12
